index,ys,fs,parent_a,parent_b
213,0.6802358031272888,0.9654170870780945,604 原始基因（图节点 #307）,604 原始基因（图节点 #574）
214,0.9322766661643982,2.678548812866211,604 原始基因（图节点 #568）,604 原始基因（图节点 #584）
215,1.6172021627426147,0.7747862339019775,604 原始基因（图节点 #568）,604 原始基因（图节点 #584）
216,1.4771746397018433,0.4438350796699524,604 原始基因（图节点 #244）,604 原始基因（图节点 #238）
217,0.6929466724395752,0.5848013162612915,604 原始基因（图节点 #244）,604 原始基因（图节点 #238）
218,0.5663368105888367,1.2461475133895874,604 原始基因（图节点 #217）,604 原始基因（图节点 #595）
219,0.7807618379592896,0.7788586616516113,604 原始基因（图节点 #217）,604 原始基因（图节点 #595）
220,1.1667648553848267,1.386740803718567,604 原始基因（图节点 #140）,604 原始基因（图节点 #440）
221,0.2631625831127167,0.38530850410461426,604 原始基因（图节点 #140）,604 原始基因（图节点 #440）
222,1.1325147151947021,1.3118867874145508,604 原始基因（图节点 #150）,604 原始基因（图节点 #370）
223,0.7755001783370972,0.7132951021194458,604 原始基因（图节点 #150）,604 原始基因（图节点 #370）
224,0.8439516425132751,2.6885576248168945,604 原始基因（图节点 #199）,604 原始基因（图节点 #246）
225,0.6064260601997375,0.6469382643699646,604 原始基因（图节点 #199）,604 原始基因（图节点 #246）
226,0.9536776542663574,0.5356999039649963,604 原始基因（图节点 #540）,604 原始基因（图节点 #17）
227,0.6266601085662842,0.7138863205909729,604 原始基因（图节点 #540）,604 原始基因（图节点 #17）
228,1.0390956401824951,0.4546022415161133,604 原始基因（图节点 #505）,604 原始基因（图节点 #14）
229,1.4451607465744019,0.5882827043533325,604 原始基因（图节点 #505）,604 原始基因（图节点 #14）
230,0.6629260778427124,2.0449936389923096,604 原始基因（图节点 #553）,604 原始基因（图节点 #400）
231,0.6068028807640076,0.4509091079235077,604 原始基因（图节点 #553）,604 原始基因（图节点 #400）
232,0.6061922311782837,0.15329867601394653,604 原始基因（图节点 #80）,604 原始基因（图节点 #398）
233,1.03276526927948,0.475595623254776,604 原始基因（图节点 #80）,604 原始基因（图节点 #398）
234,1.000738501548767,0.7851461172103882,604 原始基因（图节点 #397）,604 原始基因（图节点 #112）
235,0.5839179158210754,0.8649717569351196,604 原始基因（图节点 #397）,604 原始基因（图节点 #112）
236,0.7930373549461365,0.7297272086143494,604 原始基因（图节点 #261）,604 原始基因（图节点 #333）
237,0.6122288107872009,2.083627462387085,604 原始基因（图节点 #261）,604 原始基因（图节点 #333）
238,0.5308408737182617,1.929852843284607,604 原始基因（图节点 #155）,604 原始基因（图节点 #212）
239,0.7327616214752197,1.2135263681411743,604 原始基因（图节点 #155）,604 原始基因（图节点 #212）
240,1.1543041467666626,1.0306365489959717,604 原始基因（图节点 #420）,604 原始基因（图节点 #263）
241,0.8572319149971008,0.977615475654602,604 原始基因（图节点 #420）,604 原始基因（图节点 #263）
242,0.26338571310043335,0.38582342863082886,604 原始基因（图节点 #519）,604 原始基因（图节点 #138）
243,1.2158349752426147,0.3525286614894867,604 原始基因（图节点 #519）,604 原始基因（图节点 #138）
244,1.563031792640686,0.5087804794311523,604 原始基因（图节点 #384）,604 原始基因（图节点 #295）
245,1.1688388586044312,0.9164976477622986,604 原始基因（图节点 #384）,604 原始基因（图节点 #295）
246,1.7558821439743042,0.9379740357398987,604 原始基因（图节点 #216）,604 原始基因（图节点 #568）
247,0.9419605135917664,0.6279069185256958,604 原始基因（图节点 #216）,604 原始基因（图节点 #568）
248,1.5550320148468018,0.5240954756736755,604 原始基因（图节点 #151）,604 原始基因（图节点 #185）
249,1.7061293125152588,0.8107547760009766,604 原始基因（图节点 #151）,604 原始基因（图节点 #185）
250,0.5560543537139893,1.9098424911499023,604 原始基因（图节点 #16）,604 原始基因（图节点 #73）
251,0.6884608864784241,0.12841251492500305,604 原始基因（图节点 #16）,604 原始基因（图节点 #73）
252,0.5940678119659424,0.47838127613067627,604 原始基因（图节点 #47）,604 原始基因（图节点 #303）
253,1.344417691230774,0.12513941526412964,604 原始基因（图节点 #47）,604 原始基因（图节点 #303）
254,1.103516936302185,1.236467719078064,604 原始基因（图节点 #345）,604 原始基因（图节点 #416）
255,1.5135785341262817,0.18831337988376617,604 原始基因（图节点 #345）,604 原始基因（图节点 #416）
256,1.173866868019104,2.737067461013794,604 原始基因（图节点 #460）,604 原始基因（图节点 #594）
257,0.6986716389656067,1.9672051668167114,604 原始基因（图节点 #460）,604 原始基因（图节点 #594）
258,1.5869213342666626,0.9734805822372437,604 原始基因（图节点 #439）,604 原始基因（图节点 #271）
259,1.1721402406692505,1.5179662704467773,604 原始基因（图节点 #439）,604 原始基因（图节点 #271）
260,1.7897499799728394,1.135581612586975,604 原始基因（图节点 #46）,604 原始基因（图节点 #575）
261,1.0708404779434204,0.3293403089046478,604 原始基因（图节点 #46）,604 原始基因（图节点 #575）
262,1.685193419456482,0.6505299806594849,604 原始基因（图节点 #155）,604 原始基因（图节点 #600）
263,0.684931755065918,1.1880518198013306,604 原始基因（图节点 #155）,604 原始基因（图节点 #600）
264,1.0507854223251343,0.489754855632782,604 原始基因（图节点 #39）,604 原始基因（图节点 #512）
265,0.4788706302642822,0.9519349336624146,604 原始基因（图节点 #39）,604 原始基因（图节点 #512）
266,1.836323857307434,0.9637130498886108,604 原始基因（图节点 #70）,604 原始基因（图节点 #17）
267,0.5440796613693237,1.0073962211608887,604 原始基因（图节点 #70）,604 原始基因（图节点 #17）
268,1.3955832719802856,0.4844067692756653,604 原始基因（图节点 #152）,604 原始基因（图节点 #383）
269,1.819780945777893,0.9841513633728027,604 原始基因（图节点 #152）,604 原始基因（图节点 #383）
270,0.42096835374832153,1.0743807554244995,604 原始基因（图节点 #423）,604 原始基因（图节点 #579）
271,0.7578525543212891,0.7937518358230591,604 原始基因（图节点 #423）,604 原始基因（图节点 #579）
272,0.5686328411102295,1.1063153743743896,604 原始基因（图节点 #282）,604 原始基因（图节点 #398）
273,0.9912859201431274,0.888368546962738,604 原始基因（图节点 #282）,604 原始基因（图节点 #398）
274,1.0762468576431274,0.6044577360153198,604 原始基因（图节点 #143）,604 原始基因（图节点 #233）
275,0.742077112197876,0.9414945840835571,604 原始基因（图节点 #143）,604 原始基因（图节点 #233）
276,0.4724082946777344,1.113071322441101,604 原始基因（图节点 #537）,604 原始基因（图节点 #387）
277,0.6268875002861023,2.1897523403167725,604 原始基因（图节点 #537）,604 原始基因（图节点 #387）
278,1.5489869117736816,0.3190009891986847,604 原始基因（图节点 #455）,604 原始基因（图节点 #46）
279,1.7941616773605347,1.380617380142212,604 原始基因（图节点 #455）,604 原始基因（图节点 #46）
280,1.0352890491485596,0.4831794500350952,604 原始基因（图节点 #98）,604 原始基因（图节点 #38）
281,1.744041085243225,1.1097331047058105,604 原始基因（图节点 #98）,604 原始基因（图节点 #38）
282,0.6402369737625122,0.6483328342437744,604 原始基因（图节点 #552）,604 原始基因（图节点 #219）
283,0.6579789519309998,1.9091659784317017,604 原始基因（图节点 #552）,604 原始基因（图节点 #219）
284,1.5188978910446167,0.38903963565826416,604 原始基因（图节点 #279）,604 原始基因（图节点 #271）
285,1.3233541250228882,0.4952559173107147,604 原始基因（图节点 #279）,604 原始基因（图节点 #271）
286,1.554813027381897,0.5181819796562195,604 原始基因（图节点 #59）,604 原始基因（图节点 #398）
287,1.208242654800415,0.35448527336120605,604 原始基因（图节点 #59）,604 原始基因（图节点 #398）
288,0.6842684745788574,0.9871398210525513,604 原始基因（图节点 #526）,604 原始基因（图节点 #169）
289,1.1254785060882568,1.6240586042404175,604 原始基因（图节点 #526）,604 原始基因（图节点 #169）
290,1.0444724559783936,0.6384663581848145,604 原始基因（图节点 #597）,604 原始基因（图节点 #409）
291,0.6781526803970337,0.6463425159454346,604 原始基因（图节点 #597）,604 原始基因（图节点 #409）
292,1.0354769229888916,0.4224264621734619,604 原始基因（图节点 #285）,604 原始基因（图节点 #49）
293,0.7694190144538879,1.8447903394699097,604 原始基因（图节点 #285）,604 原始基因（图节点 #49）
294,0.5959231853485107,0.7916020154953003,604 原始基因（图节点 #496）,604 原始基因（图节点 #150）
295,0.3828185796737671,0.4696364998817444,604 原始基因（图节点 #496）,604 原始基因（图节点 #150）
296,1.0553103685379028,1.1066640615463257,604 原始基因（图节点 #512）,604 原始基因（图节点 #236）
297,1.5361758470535278,0.6542408466339111,604 原始基因（图节点 #512）,604 原始基因（图节点 #236）
298,1.1145869493484497,0.750450849533081,604 原始基因（图节点 #294）,604 原始基因（图节点 #75）
299,1.0600048303604126,0.49932318925857544,604 原始基因（图节点 #294）,604 原始基因（图节点 #75）
300,1.137031078338623,0.6852537989616394,604 原始基因（图节点 #551）,604 原始基因（图节点 #332）
301,0.7732733488082886,1.1744604110717773,604 原始基因（图节点 #551）,604 原始基因（图节点 #332）
302,1.0291461944580078,0.4037008285522461,604 原始基因（图节点 #256）,604 原始基因（图节点 #16）
303,0.6060211658477783,0.15362000465393066,604 原始基因（图节点 #256）,604 原始基因（图节点 #16）
304,1.0042734146118164,0.8689711093902588,604 原始基因（图节点 #371）,604 原始基因（图节点 #11）
305,0.7598800659179688,2.16884446144104,604 原始基因（图节点 #371）,604 原始基因（图节点 #11）
306,1.5996659994125366,0.6253408193588257,604 原始基因（图节点 #354）,604 原始基因（图节点 #214）
307,1.3808127641677856,0.7537266612052917,604 原始基因（图节点 #354）,604 原始基因（图节点 #214）
308,1.586751103401184,1.428619384765625,604 原始基因（图节点 #480）,604 原始基因（图节点 #151）
309,0.768419623374939,1.094222903251648,604 原始基因（图节点 #480）,604 原始基因（图节点 #151）
310,1.6917606592178345,0.7376932501792908,604 原始基因（图节点 #543）,604 原始基因（图节点 #397）
311,1.3210257291793823,0.5587807297706604,604 原始基因（图节点 #543）,604 原始基因（图节点 #397）
312,0.5164788961410522,0.2212611883878708,604 原始基因（图节点 #518）,604 原始基因（图节点 #110）
313,0.9845856428146362,0.7274567484855652,604 原始基因（图节点 #518）,604 原始基因（图节点 #110）
314,1.4123667478561401,0.40251797437667847,604 原始基因（图节点 #483）,604 原始基因（图节点 #337）
315,0.40807467699050903,1.0184212923049927,604 原始基因（图节点 #483）,604 原始基因（图节点 #337）
316,1.5879307985305786,1.1308834552764893,604 原始基因（图节点 #433）,604 原始基因（图节点 #101）
317,1.2809182405471802,1.0791946649551392,604 原始基因（图节点 #433）,604 原始基因（图节点 #101）
318,0.568430483341217,0.5102440714836121,604 原始基因（图节点 #140）,604 原始基因（图节点 #235）
319,1.1597330570220947,0.8154094219207764,604 原始基因（图节点 #140）,604 原始基因（图节点 #235）
320,0.5357102155685425,0.4560043215751648,604 原始基因（图节点 #488）,604 原始基因（图节点 #210）
321,0.7757683992385864,1.7489652633666992,604 原始基因（图节点 #488）,604 原始基因（图节点 #210）
322,1.0325579643249512,0.4111859202384949,604 原始基因（图节点 #8）,604 原始基因（图节点 #389）
323,0.7681404948234558,1.8406108617782593,604 原始基因（图节点 #8）,604 原始基因（图节点 #389）
324,1.1736615896224976,2.736537218093872,604 原始基因（图节点 #270）,604 原始基因（图节点 #3）
325,1.4621459245681763,0.2978150546550751,604 原始基因（图节点 #270）,604 原始基因（图节点 #3）
326,1.5025594234466553,0.5443349480628967,604 原始基因（图节点 #493）,604 原始基因（图节点 #392）
327,1.4609482288360596,0.44447124004364014,604 原始基因（图节点 #493）,604 原始基因（图节点 #392）
328,1.5748313665390015,1.4279907941818237,604 原始基因（图节点 #454）,604 原始基因（图节点 #129）
329,0.56526118516922,2.7371275424957275,604 原始基因（图节点 #454）,604 原始基因（图节点 #129）
330,1.0428998470306396,0.42786574363708496,604 原始基因（图节点 #491）,604 原始基因（图节点 #246）
331,0.4148864150047302,0.6319520473480225,604 原始基因（图节点 #491）,604 原始基因（图节点 #246）
332,1.036694884300232,0.45836448669433594,604 原始基因（图节点 #482）,604 原始基因（图节点 #25）
333,0.5641270279884338,0.2648056745529175,604 原始基因（图节点 #482）,604 原始基因（图节点 #25）
334,1.6626216173171997,0.7105625867843628,604 原始基因（图节点 #302）,604 原始基因（图节点 #175）
335,0.9938696622848511,0.874555230140686,604 原始基因（图节点 #302）,604 原始基因（图节点 #175）
336,1.48690664768219,0.5882070064544678,604 原始基因（图节点 #207）,604 原始基因（图节点 #247）
337,0.5941669940948486,1.6424418687820435,604 原始基因（图节点 #207）,604 原始基因（图节点 #247）
338,1.5442126989364624,0.6150004267692566,604 原始基因（图节点 #118）,604 原始基因（图节点 #558）
339,0.7550305128097534,0.5355574488639832,604 原始基因（图节点 #118）,604 原始基因（图节点 #558）
340,1.173972725868225,2.722707509994507,604 原始基因（图节点 #93）,604 原始基因（图节点 #568）
341,1.4789305925369263,0.5911959409713745,604 原始基因（图节点 #93）,604 原始基因（图节点 #568）
342,1.8225761651992798,0.9185389280319214,604 原始基因（图节点 #431）,604 原始基因（图节点 #441）
343,0.28388556838035583,0.3853221833705902,604 原始基因（图节点 #431）,604 原始基因（图节点 #441）
344,0.7228367328643799,0.5786628723144531,604 原始基因（图节点 #587）,604 原始基因（图节点 #353）
345,0.802182674407959,0.32134005427360535,604 原始基因（图节点 #587）,604 原始基因（图节点 #353）
346,1.4338079690933228,0.659500002861023,604 原始基因（图节点 #264）,604 原始基因（图节点 #298）
347,1.6130366325378418,0.5422994494438171,604 原始基因（图节点 #264）,604 原始基因（图节点 #298）
348,1.3878532648086548,0.6513959169387817,604 原始基因（图节点 #452）,604 原始基因（图节点 #180）
349,0.7282944917678833,0.7925885319709778,604 原始基因（图节点 #452）,604 原始基因（图节点 #180）
350,1.4921656847000122,0.8885496258735657,604 原始基因（图节点 #491）,604 原始基因（图节点 #137）
351,1.8196361064910889,0.8918442726135254,604 原始基因（图节点 #491）,604 原始基因（图节点 #137）
352,1.0957738161087036,0.5786698460578918,604 原始基因（图节点 #589）,604 原始基因（图节点 #241）
353,1.0026333332061768,2.6323893070220947,604 原始基因（图节点 #589）,604 原始基因（图节点 #241）
354,1.0580511093139648,0.5256715416908264,604 原始基因（图节点 #340）,604 原始基因（图节点 #261）
355,0.5897417068481445,0.8809425830841064,604 原始基因（图节点 #340）,604 原始基因（图节点 #261）
356,1.0476382970809937,0.4145227074623108,604 原始基因（图节点 #49）,604 原始基因（图节点 #84）
357,0.56570965051651,0.260677695274353,604 原始基因（图节点 #49）,604 原始基因（图节点 #84）
358,1.0850930213928223,0.5110519528388977,604 原始基因（图节点 #481）,604 原始基因（图节点 #227）
359,1.0802375078201294,0.49805116653442383,604 原始基因（图节点 #481）,604 原始基因（图节点 #227）
360,0.5391351580619812,0.3081819713115692,604 原始基因（图节点 #60）,604 原始基因（图节点 #342）
361,0.8604777455329895,1.1874046325683594,604 原始基因（图节点 #60）,604 原始基因（图节点 #342）
362,1.1409531831741333,0.5953972339630127,604 原始基因（图节点 #243）,604 原始基因（图节点 #489）
363,1.4016832113265991,0.6376620531082153,604 原始基因（图节点 #243）,604 原始基因（图节点 #489）
364,1.1157201528549194,0.9446324110031128,604 原始基因（图节点 #38）,604 原始基因（图节点 #178）
365,0.6072771549224854,0.2376401573419571,604 原始基因（图节点 #38）,604 原始基因（图节点 #178）
366,1.7926921844482422,0.8558877110481262,604 原始基因（图节点 #203）,604 原始基因（图节点 #384）
367,0.5178980231285095,1.1946486234664917,604 原始基因（图节点 #203）,604 原始基因（图节点 #384）
368,0.7698584198951721,1.1073516607284546,604 原始基因（图节点 #546）,604 原始基因（图节点 #238）
369,0.6750190854072571,0.716471791267395,604 原始基因（图节点 #546）,604 原始基因（图节点 #238）
370,0.507016658782959,1.2221531867980957,604 原始基因（图节点 #67）,604 原始基因（图节点 #480）
371,0.6988956332206726,2.662755250930786,604 原始基因（图节点 #67）,604 原始基因（图节点 #480）
372,0.5794195532798767,1.153557538986206,604 原始基因（图节点 #120）,604 原始基因（图节点 #550）
373,1.7002688646316528,0.6000638008117676,604 原始基因（图节点 #120）,604 原始基因（图节点 #550）
374,0.4955824613571167,1.2043352127075195,604 原始基因（图节点 #372）,604 原始基因（图节点 #283）
375,0.6314026713371277,0.5278255939483643,604 原始基因（图节点 #372）,604 原始基因（图节点 #283）
376,0.6252090334892273,0.9972792267799377,604 原始基因（图节点 #215）,604 原始基因（图节点 #73）
377,1.059067726135254,0.4255039691925049,604 原始基因（图节点 #215）,604 原始基因（图节点 #73）
378,0.9539155960083008,2.458735227584839,604 原始基因（图节点 #157）,604 原始基因（图节点 #429）
379,0.7590017318725586,0.8905245065689087,604 原始基因（图节点 #157）,604 原始基因（图节点 #429）
380,1.0355771780014038,0.43676504492759705,604 原始基因（图节点 #86）,604 原始基因（图节点 #25）
381,0.5760172605514526,0.1535920798778534,604 原始基因（图节点 #86）,604 原始基因（图节点 #25）
382,1.3549014329910278,0.5311059951782227,604 原始基因（图节点 #100）,604 原始基因（图节点 #237）
383,1.6399179697036743,1.386891484260559,604 原始基因（图节点 #100）,604 原始基因（图节点 #237）
384,1.113656997680664,0.7747527360916138,604 原始基因（图节点 #521）,604 原始基因（图节点 #129）
385,1.8203657865524292,0.8993128538131714,604 原始基因（图节点 #521）,604 原始基因（图节点 #129）
386,0.5158923864364624,0.3560694754123688,604 原始基因（图节点 #292）,604 原始基因（图节点 #73）
387,0.4573434591293335,0.9699596166610718,604 原始基因（图节点 #292）,604 原始基因（图节点 #73）
388,0.7629243731498718,0.79742032289505,604 原始基因（图节点 #364）,604 原始基因（图节点 #158）
389,1.4390562772750854,0.25722992420196533,604 原始基因（图节点 #364）,604 原始基因（图节点 #158）
390,1.0603992938995361,0.8885608911514282,604 原始基因（图节点 #396）,604 原始基因（图节点 #299）
391,0.6884181499481201,0.5725547671318054,604 原始基因（图节点 #396）,604 原始基因（图节点 #299）
392,0.7579442262649536,1.4495800733566284,604 原始基因（图节点 #503）,604 原始基因（图节点 #122）
393,1.102901816368103,0.7153921127319336,604 原始基因（图节点 #503）,604 原始基因（图节点 #122）
394,0.6703200340270996,0.7504845261573792,604 原始基因（图节点 #455）,604 原始基因（图节点 #544）
395,1.7969260215759277,1.3808780908584595,604 原始基因（图节点 #455）,604 原始基因（图节点 #544）
396,1.410826563835144,0.4662780463695526,604 原始基因（图节点 #398）,604 原始基因（图节点 #227）
397,0.9907509088516235,0.6920602917671204,604 原始基因（图节点 #398）,604 原始基因（图节点 #227）
398,1.1342699527740479,2.6982433795928955,604 原始基因（图节点 #412）,604 原始基因（图节点 #460）
399,1.083910584449768,1.193657636642456,604 原始基因（图节点 #412）,604 原始基因（图节点 #460）
400,0.5678486227989197,2.4118552207946777,604 原始基因（图节点 #220）,604 原始基因（图节点 #151）
401,1.4291797876358032,0.4646749794483185,604 原始基因（图节点 #220）,604 原始基因（图节点 #151）
402,0.7490111589431763,0.5918523669242859,604 原始基因（图节点 #202）,604 原始基因（图节点 #446）
403,1.3750733137130737,1.0496166944503784,604 原始基因（图节点 #202）,604 原始基因（图节点 #446）
404,1.331142783164978,0.6896489262580872,604 原始基因（图节点 #35）,604 原始基因（图节点 #215）
405,1.1056550741195679,0.3838483989238739,604 原始基因（图节点 #35）,604 原始基因（图节点 #215）
406,0.980726957321167,1.0931246280670166,604 原始基因（图节点 #331）,604 原始基因（图节点 #137）
407,1.5442191362380981,0.9347676038742065,604 原始基因（图节点 #331）,604 原始基因（图节点 #137）
408,1.264380931854248,0.6310376524925232,604 原始基因（图节点 #110）,604 原始基因（图节点 #93）
409,1.4717485904693604,0.6222533583641052,604 原始基因（图节点 #110）,604 原始基因（图节点 #93）
410,0.9305936098098755,0.8478325605392456,604 原始基因（图节点 #244）,604 原始基因（图节点 #124）
411,1.7891745567321777,1.1348098516464233,604 原始基因（图节点 #244）,604 原始基因（图节点 #124）
412,0.7685819268226624,0.6566041707992554,604 原始基因（图节点 #328）,604 原始基因（图节点 #484）
413,1.7898133993148804,1.1349691152572632,604 原始基因（图节点 #328）,604 原始基因（图节点 #484）
414,0.2634110748767853,0.38669276237487793,604 原始基因（图节点 #233）,604 原始基因（图节点 #392）
415,1.113851547241211,0.04123566672205925,604 原始基因（图节点 #233）,604 原始基因（图节点 #392）
416,0.6454153060913086,0.5201267600059509,604 原始基因（图节点 #7）,604 原始基因（图节点 #360）
417,1.240167498588562,0.17213770747184753,604 原始基因（图节点 #7）,604 原始基因（图节点 #360）
418,1.0219128131866455,0.8816028833389282,604 原始基因（图节点 #369）,604 原始基因（图节点 #293）
419,0.6101089715957642,0.19151659309864044,604 原始基因（图节点 #369）,604 原始基因（图节点 #293）
420,0.7506442666053772,0.9135611057281494,604 原始基因（图节点 #19）,604 原始基因（图节点 #73）
421,0.9540354609489441,1.14585542678833,604 原始基因（图节点 #19）,604 原始基因（图节点 #73）
422,0.6001972556114197,1.3542972803115845,604 原始基因（图节点 #477）,604 原始基因（图节点 #71）
423,1.778599739074707,1.4486004114151,604 原始基因（图节点 #477）,604 原始基因（图节点 #71）
424,1.1670522689819336,1.7691267728805542,604 原始基因（图节点 #532）,604 原始基因（图节点 #578）
425,0.5761294960975647,0.1539030224084854,604 原始基因（图节点 #532）,604 原始基因（图节点 #578）
426,1.1554603576660156,2.695038080215454,604 原始基因（图节点 #474）,604 原始基因（图节点 #438）
427,0.7675262689590454,1.8293262720108032,604 原始基因（图节点 #474）,604 原始基因（图节点 #438）
428,1.7061623334884644,0.8828625679016113,604 原始基因（图节点 #309）,604 原始基因（图节点 #132）
429,1.0980916023254395,0.6294234991073608,604 原始基因（图节点 #309）,604 原始基因（图节点 #132）
430,0.9991811513900757,0.8423253297805786,604 原始基因（图节点 #526）,604 原始基因（图节点 #463）
431,1.774311900138855,1.457590937614441,604 原始基因（图节点 #526）,604 原始基因（图节点 #463）
432,1.1446493864059448,1.0995045900344849,604 原始基因（图节点 #426）,604 原始基因（图节点 #54）
433,1.6610935926437378,1.145633578300476,604 原始基因（图节点 #426）,604 原始基因（图节点 #54）
434,0.4361172020435333,1.5325020551681519,604 原始基因（图节点 #495）,604 原始基因（图节点 #533）
435,1.0167386531829834,0.656160831451416,604 原始基因（图节点 #495）,604 原始基因（图节点 #533）
436,0.6894927024841309,0.9770910739898682,604 原始基因（图节点 #240）,604 原始基因（图节点 #592）
437,1.3468563556671143,0.8047351241111755,604 原始基因（图节点 #240）,604 原始基因（图节点 #592）
438,1.2244728803634644,0.6505564451217651,604 原始基因（图节点 #20）,604 原始基因（图节点 #326）
439,1.6921724081039429,0.7126405239105225,604 原始基因（图节点 #20）,604 原始基因（图节点 #326）
440,1.4596089124679565,0.5517573952674866,604 原始基因（图节点 #95）,604 原始基因（图节点 #208）
441,0.6350926160812378,0.45771628618240356,604 原始基因（图节点 #95）,604 原始基因（图节点 #208）
442,0.8482698202133179,0.6385724544525146,604 原始基因（图节点 #348）,604 原始基因（图节点 #89）
443,0.5694424510002136,0.6116155982017517,604 原始基因（图节点 #348）,604 原始基因（图节点 #89）
444,1.3333382606506348,0.5980161428451538,604 原始基因（图节点 #587）,604 原始基因（图节点 #369）
445,0.5728199481964111,0.9490997791290283,604 原始基因（图节点 #587）,604 原始基因（图节点 #369）
446,1.1608134508132935,1.3926552534103394,604 原始基因（图节点 #422）,604 原始基因（图节点 #385）
447,0.6079687476158142,0.43335193395614624,604 原始基因（图节点 #422）,604 原始基因（图节点 #385）
448,0.636198878288269,0.18016059696674347,604 原始基因（图节点 #260）,604 原始基因（图节点 #584）
449,0.8544270992279053,0.8544868230819702,604 原始基因（图节点 #260）,604 原始基因（图节点 #584）
450,1.1351817846298218,2.6985692977905273,604 原始基因（图节点 #0）,604 原始基因（图节点 #458）
451,0.5553587675094604,0.8060829639434814,604 原始基因（图节点 #0）,604 原始基因（图节点 #458）
452,0.6344432234764099,0.5833022594451904,604 原始基因（图节点 #294）,604 原始基因（图节点 #516）
453,1.0259979963302612,0.664698600769043,604 原始基因（图节点 #294）,604 原始基因（图节点 #516）
454,1.146723747253418,0.49203139543533325,604 原始基因（图节点 #67）,604 原始基因（图节点 #482）
455,1.0047575235366821,0.46046650409698486,604 原始基因（图节点 #67）,604 原始基因（图节点 #482）
456,0.5799720883369446,0.8626194596290588,604 原始基因（图节点 #548）,604 原始基因（图节点 #293）
457,1.5323001146316528,0.7832821011543274,604 原始基因（图节点 #548）,604 原始基因（图节点 #293）
458,1.6312382221221924,0.5301454663276672,604 原始基因（图节点 #7）,604 原始基因（图节点 #416）
459,0.5380016565322876,0.4754807949066162,604 原始基因（图节点 #7）,604 原始基因（图节点 #416）
460,1.2756539583206177,0.6290289759635925,604 原始基因（图节点 #68）,604 原始基因（图节点 #201）
461,0.8173013925552368,0.6701985597610474,604 原始基因（图节点 #68）,604 原始基因（图节点 #201）
462,1.5937670469284058,0.30418285727500916,604 原始基因（图节点 #110）,604 原始基因（图节点 #449）
463,1.8304909467697144,0.7860791087150574,604 原始基因（图节点 #110）,604 原始基因（图节点 #449）
464,1.0819320678710938,0.4949517548084259,604 原始基因（图节点 #543）,604 原始基因（图节点 #1）
465,1.1705174446105957,0.6606432199478149,604 原始基因（图节点 #543）,604 原始基因（图节点 #1）
466,0.7680729627609253,1.3873355388641357,604 原始基因（图节点 #351）,604 原始基因（图节点 #314）
467,0.6142847537994385,1.0720272064208984,604 原始基因（图节点 #351）,604 原始基因（图节点 #314）
468,0.6881983280181885,1.2751370668411255,604 原始基因（图节点 #426）,604 原始基因（图节点 #56）
469,1.261197805404663,0.5865791440010071,604 原始基因（图节点 #426）,604 原始基因（图节点 #56）
470,1.4067051410675049,0.662071704864502,604 原始基因（图节点 #158）,604 原始基因（图节点 #51）
471,1.1836153268814087,0.8971114158630371,604 原始基因（图节点 #158）,604 原始基因（图节点 #51）
472,0.6596508026123047,1.9093858003616333,604 原始基因（图节点 #218）,604 原始基因（图节点 #54）
473,1.5238016843795776,0.4928726255893707,604 原始基因（图节点 #218）,604 原始基因（图节点 #54）
474,0.2947311997413635,1.938331127166748,604 原始基因（图节点 #472）,604 原始基因（图节点 #471）
475,0.7323145866394043,1.9675244092941284,604 原始基因（图节点 #472）,604 原始基因（图节点 #471）
476,0.4812154173851013,1.137673020362854,604 原始基因（图节点 #372）,604 原始基因（图节点 #282）
477,0.4953460693359375,1.1894081830978394,604 原始基因（图节点 #372）,604 原始基因（图节点 #282）
478,0.2861570119857788,1.4967378377914429,604 原始基因（图节点 #113）,604 原始基因（图节点 #431）
479,0.7119148373603821,1.000758409500122,604 原始基因（图节点 #113）,604 原始基因（图节点 #431）
480,1.6379550695419312,0.6943570971488953,604 原始基因（图节点 #215）,604 原始基因（图节点 #181）
481,1.0687564611434937,0.877342164516449,604 原始基因（图节点 #215）,604 原始基因（图节点 #181）
482,0.6190871596336365,0.5322018265724182,604 原始基因（图节点 #105）,604 原始基因（图节点 #218）
483,0.5299547910690308,0.44551390409469604,604 原始基因（图节点 #105）,604 原始基因（图节点 #218）
484,0.5755971074104309,0.34092894196510315,604 原始基因（图节点 #567）,604 原始基因（图节点 #181）
485,0.6359356641769409,1.002539873123169,604 原始基因（图节点 #567）,604 原始基因（图节点 #181）
486,0.6263495087623596,0.9837096929550171,604 原始基因（图节点 #336）,604 原始基因（图节点 #160）
487,1.1124376058578491,1.3083900213241577,604 原始基因（图节点 #336）,604 原始基因（图节点 #160）
488,1.8187278509140015,0.867782473564148,604 原始基因（图节点 #117）,604 原始基因（图节点 #295）
489,1.1685165166854858,2.7813704013824463,604 原始基因（图节点 #117）,604 原始基因（图节点 #295）
490,1.3757530450820923,0.6475067138671875,604 原始基因（图节点 #6）,604 原始基因（图节点 #263）
491,1.5837877988815308,1.1332842111587524,604 原始基因（图节点 #6）,604 原始基因（图节点 #263）
492,1.387470006942749,1.697242259979248,604 原始基因（图节点 #475）,604 原始基因（图节点 #84）
493,1.5728877782821655,1.103865385055542,604 原始基因（图节点 #475）,604 原始基因（图节点 #84）
