tem,sr,Al,Zr,Sn,Mo,Cr,Nb,Si,V,Ta,Fe,T1,t1,T2,t2,T3,t3,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,YS,FS,ID,imgf,UTS
25,3000,0,0,0,0,0,45,0,0,0,0,800,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,780.2091772,0.375473234,11-2,0.03394 ,810.2888328
25,4000,0,0,0,0,0,45,0,0,0,0,800,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,816.2399366,0.435130803,11-2,0.03394 ,818.8783311
350,0,0,0,0,0,0,45,0,0,0,0,800,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,195.824,0.467387,11-2,0.03394 ,567.0466667
450,0,0,0,0,0,0,45,0,0,0,0,800,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,181.462,0.593851,11-2,0.03394 ,714.0533333
550,0,0,0,0,0,0,45,0,0,0,0,800,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,111.48,0.508619,11-2,0.03394 ,315.1366667
25,0,0,0,0,0,0,45,0,0,0,0,850,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,430.45,0.744215237,11-3,0.04711 ,654.1589914
25,2000,0,0,0,0,0,45,0,0,0,0,850,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,644.8336565,0.374482962,11-3,0.04711 ,698.8828036
25,3000,0,0,0,0,0,45,0,0,0,0,850,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,757.2063537,0.371669156,11-3,0.04711 ,789.1576291
25,4000,0,0,0,0,0,45,0,0,0,0,850,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,835.5884865,0.434314561,11-3,0.04711 ,835.5884865
350,0,0,0,0,0,0,45,0,0,0,0,850,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,194.004,0.500494,11-3,0.04711 ,614.6466667
450,0,0,0,0,0,0,45,0,0,0,0,850,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,146.898,0.613869,11-3,0.04711 ,676.3466667
550,0,0,0,0,0,0,45,0,0,0,0,850,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,119.56,0.542116,11-3,0.04711 ,380.14
25,0,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,438.678,0.720678719,11-4,0.07179 ,656.9615532
25,2000,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,687.4299619,0.331977408,11-4,0.07179 ,706.4534044
25,3000,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,761.2918334,0.332768867,11-4,0.07179 ,767.8215665
25,4000,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,840.0225395,0.432232282,11-4,0.07179 ,840.0225395
350,0,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,196.302,0.493519,11-4,0.07179 ,604.08
450,0,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,181.382,0.584198,11-4,0.07179 ,701.12
550,0,0,0,0,0,0,45,0,0,0,0,900,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,119.996,0.5302087,11-4,0.07179 ,373.35
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1010.862412,0.266051052,12-1,0.28484 ,1406.045691
25,1500,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1125.664,0.10628375,12-1,0.28484 ,1479.770212
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1326.217,0.155274003,12-1,0.28484 ,1517.38951
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1378.478,0.223014829,12-1,0.28484 ,1594.282815
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1418.444,0.168297841,12-1,0.28484 ,1603.287302
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,492.328,0.31797,12-1,0.28484 ,958.1973226
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,527.874,0.28893,12-1,0.28484 ,978.789395
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,995,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,415.848,0.268,12-1,0.28484 ,825.2644952
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1000.028602,0.201993793,12-2,0.39790 ,1384.819567
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1342.55,0.1493832,12-2,0.39790 ,1532.24734
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1388.872,0.208869492,12-2,0.39790 ,1620.177845
25,3500,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1435.582,0.216050576,12-2,0.39790 ,1649.857338
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,1390.346,0.198396879,12-2,0.39790 ,1628.117506
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,380.348,0.24099,12-2,0.39790 ,958.2839244
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,388.88,0.27298,12-2,0.39790 ,906.1084436
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1015,2,700,2,-1,-1,0,1,0,0,1,0,0,0,0,496.35,0.33996,12-2,0.39790 ,856.8508076
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,980.212402,0.315121788,12-3,0.26788 ,1404.108966
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1459.795,0.127039177,12-3,0.26788 ,1504.570768
25,2500,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1367.45,0.177969672,12-3,0.26788 ,1542.678696
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1253.732,0.214932021,12-3,0.26788 ,1557.852363
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1457.905,0.23413073,12-3,0.26788 ,1626.699823
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,453.116,0.37193,12-3,0.26788 ,978.0541173
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,458.464,0.33704,12-3,0.26788 ,902.4757371
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1024,0.33,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,465.442,0.4281,12-3,0.26788 ,885.3395688
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,989.218326,0.183322057,12-4,0.24962 ,1407.987374
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1351.68,0.16289115,12-4,0.24962 ,1527.436538
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1424.947,0.1515049,12-4,0.24962 ,1613.96193
25,3500,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1465.0476,0.11219723,12-4,0.24962 ,1625.075811
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,650.376,0.19001,12-4,0.24962 ,960.751667
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,598.7324,0.18311,12-4,0.24962 ,1021.512365
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,535.354,0.22018,12-4,0.24962 ,937.4844003
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,977.198952,0.235595759,12-5,0.94119 ,1288.49757
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1154.63,0.14717808,12-5,0.94119 ,1436.435795
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1230.529,0.17213175,12-5,0.94119 ,1436.931618
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1350.574,0.16287577,12-5,0.94119 ,1468.300842
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,495.032,0.27297,12-5,0.94119 ,814.5873594
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,489.596,0.23297,12-5,0.94119 ,727.8361836
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,413.7553793,0.39499,12-5,0.94119 ,699.6337872
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,926.94817,0.234583741,12-6,0.67889 ,1200.370796
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1257.628,0.130102097,12-6,0.67889 ,1387.282132
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1344.89,0.159119162,12-6,0.67889 ,1455.862024
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1336.967,0.13008199,12-6,0.67889 ,1442.341269
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,501.786,0.263,12-6,0.67889 ,749.880436
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,424.8892,0.31317,12-6,0.67889 ,703.5187434
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1100,0.5,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,449.924,0.34798,12-6,0.67889 ,695.5200876
25,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,993.408788,0.262651306,12-7,0.48567 ,1414.666055
25,2000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1207.926,0.132674491,12-7,0.48567 ,1535.498559
25,3000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1387.39,0.219634281,12-7,0.48567 ,1606.629748
25,4000,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1459.349,0.221363793,12-7,0.48567 ,1672.472945
350,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,502.506,0.30692,12-7,0.48567 ,985.3604869
450,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,465.264,0.29004,12-7,0.48567 ,949.725486
550,0,5.7,3.25,3.75,1.2,0,0.45,0.4,0,0.85,0,1020,0.5,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,446.596,0.324,12-7,0.48567 ,889.4045743
25,0,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1090.36,0.356300728,13-1,0.15275 ,1474.757147
25,2000,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1349.47635,0.209859297,13-1,0.15275 ,1727.794918
25,2500,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1660.269073,0.204165085,13-1,0.15275 ,1828.986664
25,4000,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1819.674938,0.171187219,13-1,0.15275 ,1895.107259
350,0,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,775.506,0.213043,13-1,0.15275 ,1312.298103
450,0,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,659.2,0.348714,13-1,0.15275 ,1185.099642
550,0,5,0,0,0,2,0,0,3,0,2,720,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,526.07,0.508227,13-1,0.15275 ,976.4133333
25,0,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1142.88,0.292481572,13-2,0.10027 ,1485.560421
25,2000,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1315.78846,0.249900346,13-2,0.10027 ,1683.865406
25,3000,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1726.594952,0.209899539,13-2,0.10027 ,1826.64142
25,4000,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1821.299208,0.199112286,13-2,0.10027 ,1947.628012
350,0,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,743.484,0.185764,13-2,0.10027 ,1285.242212
450,0,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,757.8183248,0.333526303,13-2,0.10027 ,1292.116313
550,0,5,0,0,0,2,0,0,3,0,2,800,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,572.498,0.510914,13-2,0.10027 ,906.4966667
25,0,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1078.36,0.196928927,13-3,0.09120 ,1466.524147
25,2000,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1357.30255,0.163982285,13-3,0.09120 ,1706.004962
25,3000,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1789.606518,0.159604645,13-3,0.09120 ,1888.142579
25,4000,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1694.847598,0.171676811,13-3,0.09120 ,1942.382055
350,0,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,781.75,0.150361,13-3,0.09120 ,1249.372569
450,0,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,731.204,0.291453,13-3,0.09120 ,1201.831782
550,0,5,0,0,0,2,0,0,3,0,2,850,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,578.682,0.510254,13-3,0.09120 ,967.4766667
25,0,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1034.54,0.27916379,13-4,0.26630 ,1441.726366
25,2000,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1303.96828,0.1507307,13-4,0.26630 ,1686.808258
25,3000,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1703.050558,0.152925813,13-4,0.26630 ,1872.862117
25,4000,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,1038.47075,0.175527186,13-4,0.26630 ,1085.314851
350,0,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,757.428,0.203053,13-4,0.26630 ,1286.161696
450,0,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,711.308,0.398812,13-4,0.26630 ,1382.58
550,0,5,0,0,0,2,0,0,3,0,2,900,1,520,4,-1,-1,0,1,0,0,1,0,0,0,0,610.028,0.502042,13-4,0.26630 ,1004.666667
25,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,515.084,0.765085815,14-1,0.14655 ,1196.730699
25,2000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,719.211606,0.198570449,14-1,0.14655 ,1400.766332
25,3000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,824.7711169,0.145865388,14-1,0.14655 ,1423.356666
25,4000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,648.1126152,0.160371435,14-1,0.14655 ,848.9776328
350,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,338.6641179,0.193652,14-1,0.14655 ,1105.595495
450,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,362.4862526,0.163087,14-1,0.14655 ,1059.336842
550,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,855.53,0.163422,14-1,0.14655 ,1049.581164
25,0,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,724.4,0.776380974,14-2,0.54334 ,1076.263972
25,2000,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,995.1319761,0.245374323,14-2,0.54334 ,1304.704291
25,3000,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,1172.466176,0.309283003,14-2,0.54334 ,1355.891066
25,4000,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,792.3566096,0.24559568,14-2,0.54334 ,802.6628729
350,0,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,492.74,0.359544,14-2,0.54334 ,1118.74
450,0,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,462.126,0.62048,14-2,0.54334 ,1762.4
550,0,3,0,0,5,0,0,0,4.5,0,0,900,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,402.666,0.529831,14-2,0.54334 ,900.6833333
25,0,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,767.25,0.765969518,14-3,0.57400 ,1076.070756
25,2000,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,1039.873363,0.313386933,14-3,0.57400 ,1284.335815
25,3000,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,1181.501461,0.261236205,14-3,0.57400 ,1357.281983
25,4000,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,800.2767684,0.247770711,14-3,0.57400 ,825.3908597
350,0,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,473.124,0.380347,14-3,0.57400 ,1132.96
450,0,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,462.2,0.632304,14-3,0.57400 ,1768.266667
550,0,3,0,0,5,0,0,0,4.5,0,0,850,2,550,0.5,-1,-1,0,0,1,0,1,0,0,0,0,416.59,0.488884,14-3,0.57400 ,856.0633333
25,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1116.64,0.147787965,14-4,0.75797 ,1418.229548
25,2000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1230.062818,0.074738605,14-4,0.75797 ,1573.522895
25,3000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1443.6941,0.060036924,14-4,0.75797 ,1597.896734
25,4000,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,936.9985322,0.068033815,14-4,0.75797 ,1055.448295
350,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,826.872,0.085315,14-4,0.75797 ,1210.705248
450,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,777.46,0.061079,14-4,0.75797 ,1130.12
550,0,3,0,0,5,0,0,0,4.5,0,0,900,2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,717.922,0.375809,14-4,0.75797 ,951.4871575
25,0,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,892.414,0.737561035,14-5,0.10358 ,1234.397336
25,2000,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1206.393856,0.286639144,14-5,0.10358 ,1399.317134
25,3000,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1397.938375,0.318436188,14-5,0.10358 ,1512.067734
25,3500,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,910.831624,0.192010963,14-5,0.10358 ,969.509473
25,4000,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,800.8200422,0.316294926,14-5,0.10358 ,917.8607725
350,0,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,602.338,0.413475,14-5,0.10358 ,1418.04
450,0,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,589.864,0.595933,14-5,0.10358 ,1774.133333
550,0,3,0,0,5,0,0,0,4.5,0,0,780,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,387.16,0.505144,14-5,0.10358 ,736.2933333
25,0,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1098.22,0.249633841,14-6,0.50210 ,1303.239489
25,2000,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1179.986982,0.275305324,14-6,0.50210 ,1504.277443
25,3000,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,1544.171564,0.194835553,14-6,0.50210 ,1701.633051
25,4000,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,946.6858741,0.180507295,14-6,0.50210 ,1052.174014
350,0,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,756.58,0.274074,14-6,0.50210 ,1211.158565
450,0,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,714.288,0.550484,14-6,0.50210 ,1780.033333
550,0,3,0,0,5,0,0,0,4.5,0,0,850,2,560,8,-1,-1,1,0,0,0,1,0,0,0,0,603.954,0.47786,14-6,0.50210 ,866.94
