timestamp,round,epochs_done,train_mae_fs,val_mae_fs,train_mae_ys,val_mae_ys,worst_val_node,best_train_node,worst_rel_pct,best_rel_pct,curate_count_after,phase,mask_op,batch_k,effective_k,worst_nodes,best_nodes,elapsed_sec
2026-04-07 08:54:41,94,60,0.07151293,0.05740649,0.04876741,0.04443797,265,353,25.77081490,0.65998840,60,exchange,exchange,1,1,265,353,16.7969
2026-04-07 08:54:58,95,60,0.07241951,0.06192731,0.04673933,0.04385075,161,429,32.28488541,0.65310723,60,exchange,exchange,1,1,161,429,16.7829
2026-04-07 08:55:15,96,60,0.06958839,0.05913270,0.04763298,0.04358904,563,198,29.45683289,0.50979269,60,exchange,exchange,1,1,563,198,16.7546
2026-04-07 08:55:32,97,60,0.06960624,0.05956583,0.04693442,0.04526314,423,166,31.09869385,0.49228743,60,exchange,exchange,1,1,423,166,16.7710
2026-04-07 08:55:48,98,60,0.07260065,0.06506803,0.04713356,0.04634413,409,507,27.49519348,0.32258686,60,exchange,exchange,1,1,409,507,16.7808
2026-04-07 08:56:05,99,60,0.07120536,0.05549101,0.05029607,0.04514150,521,492,25.15699005,0.43103230,60,exchange,exchange,1,1,521,492,16.8304
2026-04-07 08:56:22,100,60,0.07038921,0.05536300,0.04826600,0.04852705,356,334,28.83033562,0.61827528,60,exchange,exchange,1,1,356,334,16.7636
2026-04-07 08:56:39,101,60,0.07027741,0.05916147,0.04796394,0.04765530,534,53,33.71238708,0.20168707,60,exchange,exchange,1,1,534,53,16.8305
2026-04-07 08:56:56,102,60,0.06805665,0.05615463,0.04624356,0.04006428,102,268,28.02189636,0.33627343,60,exchange,exchange,1,1,102,268,16.7971
2026-04-07 08:57:12,103,60,0.06456876,0.05489919,0.04637984,0.04037059,198,388,32.72608185,1.18439138,60,exchange,exchange,1,1,198,388,16.7686
2026-04-07 08:57:29,104,60,0.06846499,0.05705327,0.04492889,0.04273441,322,179,26.56264496,0.35999876,60,exchange,exchange,1,1,322,179,16.8019
2026-04-07 08:57:46,105,60,0.06486557,0.05506668,0.04657623,0.04574963,63,55,27.18943024,0.21129395,60,exchange,exchange,1,1,63,55,16.7524
2026-04-07 08:58:03,106,60,0.06595235,0.06106798,0.04471093,0.03781923,56,363,24.88881493,0.50953823,60,exchange,exchange,1,1,56,363,16.7911
2026-04-07 08:58:19,107,60,0.07011415,0.06136426,0.04655107,0.04049433,389,31,24.45456505,0.49784836,60,exchange,exchange,1,1,389,31,16.7932
2026-04-07 08:58:36,108,60,0.06780675,0.06351303,0.04721717,0.04205047,130,246,27.91949081,0.49291301,60,exchange,exchange,1,1,130,246,16.6943
2026-04-07 08:58:53,109,60,0.06959446,0.05971231,0.04336154,0.04207787,230,78,25.78459167,0.19199359,60,exchange,exchange,1,1,230,78,16.7015
2026-04-07 08:59:10,110,60,0.06741236,0.06267931,0.04479981,0.03866863,352,578,38.87597275,0.46703839,60,exchange,exchange,1,1,352,578,16.8074
2026-04-07 08:59:26,111,60,0.06550213,0.05930891,0.04517693,0.04079647,47,16,24.51010323,0.30759609,60,exchange,exchange,1,1,47,16,16.8004
2026-04-07 08:59:43,112,60,0.06524073,0.06047085,0.04618480,0.03909191,209,230,25.06310844,0.08890971,60,exchange,exchange,1,1,209,230,16.8367
2026-04-07 09:00:00,113,60,0.06335552,0.05692980,0.04447133,0.04055048,508,222,28.25658417,0.57104260,60,exchange,exchange,1,1,508,222,16.8275
2026-04-07 09:00:17,114,60,0.06510264,0.05821577,0.04441141,0.03820461,543,204,26.33024216,0.43459767,60,exchange,exchange,1,1,543,204,16.8552
