element_0,element_1,element_2,element_3,element_4,element_5,element_6,element_7,element_8,element_9,testenv_0,testenv_1,coldway_0,coldway_1,coldway_2,coldway_3,coldway_4,coldway_5,coldway_6,coldway_7,coldway_8,coldway_9,coldway_10,coldway_11,coldway_12,coldway_13,coldway_14,coldway_15,coldway_16,coldway_17,YS,FS
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.09531019628047943,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.28768208622932434,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194788455963135,0.8601480722427368
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.09531019628047943,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.28768208622932434,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668293118476868,0.8977767825126648
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.09531019628047943,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.28768208622932434,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283527255058289,0.9565133452415466
6.0,0.0,0.0,2.5,1.5,0.0,0.30000001192092896,0.0,0.0,0.5,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.09531019628047943,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.28768208622932434,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385767459869385,1.6917288303375244
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.3566749393939972,1.7917594909667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591553211212158,0.6974868774414062
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.3566749393939972,1.7917594909667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2749055624008179,0.5024226903915405
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.3566749393939972,1.7917594909667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2846976518630981,0.5213539004325867
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.3566749393939972,1.7917594909667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3967074155807495,0.41152289509773254
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.3566749393939972,1.7917594909667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5677989721298218,0.7860112190246582
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.3566749393939972,1.7917594909667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536313533782959,1.1415174007415771
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.3566749393939972,1.7917594909667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5402936935424805,1.1345473527908325
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.18232160806655884,-0.28768208622932434,0.0,0.0,0.0,0.0,-0.3566749393939972,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0217761993408203,0.8037658333778381
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.18232160806655884,-0.28768208622932434,0.0,0.0,0.0,0.0,-0.3566749393939972,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24187433719635,0.5075178742408752
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.18232160806655884,-0.28768208622932434,0.0,0.0,0.0,0.0,-0.3566749393939972,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4771779775619507,0.5753574371337891
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.18232160806655884,-0.28768208622932434,0.0,0.0,0.0,0.0,-0.3566749393939972,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5146750211715698,0.5948240160942078
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.18232160806655884,-0.28768208622932434,0.0,0.0,0.0,0.0,-0.3566749393939972,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6156046986579895,1.034940242767334
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.18232160806655884,-0.28768208622932434,0.0,0.0,0.0,0.0,-0.3566749393939972,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550973117351532,0.831991970539093
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.18232160806655884,-0.28768208622932434,0.0,0.0,0.0,0.0,-0.3566749393939972,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569952130317688,0.9446569085121155
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.18232160806655884,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.4117347002029419,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946560859680176,0.7550631165504456
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.18232160806655884,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.4117347002029419,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3384053707122803,0.5376203656196594
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,0.7480681538581848,0.0,0.0,0.18232160806655884,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.4117347002029419,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5372525453567505,0.5651131272315979
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.18232160806655884,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.4117347002029419,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4547483921051025,0.6776918172836304
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.18232160806655884,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.4117347002029419,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109050273895264,0.6160268187522888
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.18232160806655884,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.4117347002029419,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643435001373291,1.0031484365463257
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.18232160806655884,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.4117347002029419,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549382746219635,1.0984526872634888
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.18232160806655884,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.4117347002029419,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5488981604576111,1.2018293142318726
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8748486638069153,1.0415747165679932
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2856584787368774,0.5434754490852356
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354751706123352,0.44741493463516235
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3206653594970703,0.406278133392334
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312502384185791,0.9813138246536255
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118566751480103,0.8711804747581482
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48614898324012756,2.345942735671997
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486088752746582,0.6523440480232239
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,0.10166878998279572,0.0,0.0,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103827714920044,0.4141809940338135
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3812319040298462,0.5062087774276733
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.3944674730300903,0.0,0.0,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4464948177337646,0.4375312030315399
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49446439743042,0.5149608850479126
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45792317390441895,1.0098694562911987
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463737845420837,1.0667675733566284
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.0,0.0,0.2719337046146393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3819122314453125,0.8925527930259705
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197196364402771,0.2523396611213684
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,-0.22153088450431824,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4405547380447388,0.29105037450790405
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3317393064498901,0.5068507790565491
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,0.7480681538581848,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6157723665237427,0.2868287265300751
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4961998462677002,0.4706364572048187
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.7908832430839539,1.3944674730300903,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.472577452659607,0.5526440739631653
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072441816329956,0.31645992398262024
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278950214385986,0.4232504665851593
6.5,1.5,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.24294616281986237,-0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097689867019653,0.5050058960914612
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2423049211502075,0.7458406686782837
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,-0.22153088450431824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999027013778687,0.3001563847064972
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4655841588974,0.5414901971817017
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,0.7480681538581848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6305220127105713,0.7125585079193115
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4361552000045776,0.7940414547920227
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7624722123146057,0.5047925114631653
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444468259811401,2.1727592945098877
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700043439865112,2.3147199153900146
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.04879011958837509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,1.21552574634552,0.9595469236373901
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.04879011958837509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,1.6083338260650635,0.4372439682483673
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.04879011958837509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,1.6311650276184082,0.7550181150436401
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.04879011958837509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,1.743411898612976,0.6461811065673828
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.04879011958837509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.7408938407897949,0.9457169771194458
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.04879011958837509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.6872067451477051,1.1163755655288696
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.04879011958837509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388918697834015,2.079441547393799,0.0,0.0,0.5556098222732544,2.318204879760742
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.0,0.0,0.12883290648460388,-1.1086626052856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618209838867188,0.9414748549461365
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.0,0.0,0.12883290648460388,-1.1086626052856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4904603958129883,0.5264913439750671
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.0,0.0,0.12883290648460388,-1.1086626052856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5995222330093384,0.7897099852561951
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.0,0.0,0.12883290648460388,-1.1086626052856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.707750678062439,0.8036504983901978
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.0,0.0,0.12883290648460388,-1.1086626052856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283342838287354,1.1378545761108398
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.0,0.0,0.12883290648460388,-1.1086626052856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6472225785255432,1.2447874546051025
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.0,0.0,0.12883290648460388,-1.1086626052856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7424055337905884,2.20469331741333
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.012422566302120686,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1587761640548706,0.6145238280296326
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.012422566302120686,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447581171989441,0.4818189740180969
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.012422566302120686,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5396754741668701,0.5518326759338379
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.012422566302120686,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6320627927780151,0.694464385509491
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.012422566302120686,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354370951652527,0.84995037317276
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.012422566302120686,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190940737724304,0.7610116004943848
5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.012422566302120686,1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614343523979187,2.314755439758301
5.0,0.0,0.0,4.75,1.0,0.0,0.0,4.75,0.0,1.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.10660969465970993,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.06453852355480194,0.6931471824645996,0.0,0.0,0.0,0.0,-0.3389753997325897,1.3862943649291992,0.0,0.0,1.1290953159332275,0.8263950943946838
5.0,0.0,0.0,4.75,1.0,0.0,0.0,4.75,0.0,1.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.10660969465970993,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.06453852355480194,0.6931471824645996,0.0,0.0,0.0,0.0,-0.3389753997325897,1.3862943649291992,0.0,0.0,1.5749021768569946,0.5328433513641357
5.0,0.0,0.0,4.75,1.0,0.0,0.0,4.75,0.0,1.0,-0.7908832430839539,0.7480681538581848,0.0,0.0,0.10660969465970993,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.06453852355480194,0.6931471824645996,0.0,0.0,0.0,0.0,-0.3389753997325897,1.3862943649291992,0.0,0.0,1.8619236946105957,0.6844092607498169
5.0,0.0,0.0,4.75,1.0,0.0,0.0,4.75,0.0,1.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.10660969465970993,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.06453852355480194,0.6931471824645996,0.0,0.0,0.0,0.0,-0.3389753997325897,1.3862943649291992,0.0,0.0,1.7039790153503418,0.6298961043357849
5.0,0.0,0.0,4.75,1.0,0.0,0.0,4.75,0.0,1.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.10660969465970993,-0.6931471824645996,0.0,0.0,0.0,0.0,-0.06453852355480194,0.6931471824645996,0.0,0.0,0.0,0.0,-0.3389753997325897,1.3862943649291992,0.0,0.0,0.9707648158073425,0.6427105069160461
